"","Game_ID","Patch_Version","Date","Map","Match_Type","Ranking_Type","Server_Type","Solo_Queue","Season_ID","Region","Limited_MM","Player_Type","Name","User_ID","Champion","Role","Forfeited","Group","User_Leave_Type","Left_During_Round","AFK_Detection","League","Division","Division_Rating","Total_Time_Played","Account_Level","Champion_Level","Champion_Time_Played","Round","Kills","Deaths","Assists","Damage","Damage_Received","Protection","Protection_Received","Control","Control_Received","Energy_Used","Energy_Gained","Abilities_Used","Num_Energy_Used","Orb_Kills","First_Orb","MVP","Round_Length","Round_Won","Total_Score","Highest_Score","Health_Shards","Energy_Shards","Time_Alive","Premade","Queue_Time","Ping","Avatar","Title","Outfit Rarity","Outfit","Attachment Rarity","Attachment","Pose Rarity","Pose","Mount Rarity","Mount","Battlerite 1","Battlerite 2","Battlerite 3","Battlerite 4","Battlerite 5","Battlerites","Team_Comp","Team_Roles","Enemy_Comp","Enemy_Roles","City","Latitude","Longitude","Region Group","Region_Clean"
"11","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Bo4","646","OLDUR","SUPPORT",FALSE,3,"NORMAL",-1,FALSE,"Platinum",5,93,"Over 500",371,18,"10-50",1,0,1,0,128,378,273.19998,153.7,16,76,125,130,38,1,0,1,FALSE,97,0,417.19998,0,0,0,45,0,12.224933,"40","Drop_26","The Eye of the Storm","Legendary","ELDER HERALD","Rare","ANTIQUE TICK-TOCK","Rare","ADMIRE THE TIME","Common","RAM","SHARED FATE","TIME BURST","RENEW","RECREATE","DRAIN","SHARED FATE, TIME BURST, RENEW, RECREATE, DRAIN","OLDUR, ALYSIA, JAMILA","MELEE RANGED SUPPORT","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"12","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Bo4","646","OLDUR","SUPPORT",FALSE,3,"NORMAL",-1,FALSE,"Platinum",5,93,"Over 500",371,18,"10-50",2,0,1,0,452,559,618.75,288.05,145,134,375,401,102,3,0,1,FALSE,117,0,1215.75,0,1,2,116,0,12.224933,"40","Drop_26","The Eye of the Storm","Legendary","ELDER HERALD","Rare","ANTIQUE TICK-TOCK","Rare","ADMIRE THE TIME","Common","RAM","SHARED FATE","TIME BURST","RENEW","RECREATE","DRAIN","SHARED FATE, TIME BURST, RENEW, RECREATE, DRAIN","OLDUR, ALYSIA, JAMILA","MELEE RANGED SUPPORT","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"13","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Bo4","646","OLDUR","SUPPORT",FALSE,3,"NORMAL",-1,FALSE,"Platinum",5,93,"Over 500",371,18,"10-50",3,0,0,0,462,378,345.6,247.09999,89,94,175,245,71,3,0,1,TRUE,73,1,896.6,1,4,0,-384,0,12.224933,"40","Drop_26","The Eye of the Storm","Legendary","ELDER HERALD","Rare","ANTIQUE TICK-TOCK","Rare","ADMIRE THE TIME","Common","RAM","SHARED FATE","TIME BURST","RENEW","RECREATE","DRAIN","SHARED FATE, TIME BURST, RENEW, RECREATE, DRAIN","OLDUR, ALYSIA, JAMILA","MELEE RANGED SUPPORT","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"14","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Bo4","646","OLDUR","SUPPORT",FALSE,3,"NORMAL",-1,FALSE,"Platinum",5,93,"Over 500",371,18,"10-50",4,1,0,0,472,317,489.7,155.50002,74,95,250,319.8925,88,7,0,0,TRUE,95,1,1035.7,0,0,1,-496,0,12.224933,"40","Drop_26","The Eye of the Storm","Legendary","ELDER HERALD","Rare","ANTIQUE TICK-TOCK","Rare","ADMIRE THE TIME","Common","RAM","SHARED FATE","TIME BURST","RENEW","RECREATE","DRAIN","SHARED FATE, TIME BURST, RENEW, RECREATE, DRAIN","OLDUR, ALYSIA, JAMILA","MELEE RANGED SUPPORT","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"15","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Bo4","646","OLDUR","SUPPORT",FALSE,3,"NORMAL",-1,FALSE,"Platinum",5,93,"Over 500",371,18,"10-50",5,2,0,0,474,304,510.59998,151.05002,76,72,225,275.95,74,5,0,0,FALSE,80,1,1060.59998,1,0,2,-631,0,12.224933,"40","Drop_26","The Eye of the Storm","Legendary","ELDER HERALD","Rare","ANTIQUE TICK-TOCK","Rare","ADMIRE THE TIME","Common","RAM","SHARED FATE","TIME BURST","RENEW","RECREATE","DRAIN","SHARED FATE, TIME BURST, RENEW, RECREATE, DRAIN","OLDUR, ALYSIA, JAMILA","MELEE RANGED SUPPORT","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"16","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","h1ghl4nd","805362792000536576","SHEN RAO","RANGED",FALSE,4,"NORMAL",-1,FALSE,"Platinum",4,39,"200-500",201,9,"Under 10",1,3,0,0,652,179,48,104,69,27,200,204,88,8,0,0,FALSE,97,1,769,0,0,0,-91,0,6.2912607,"60","Drop_45","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Legendary","RAZER SERPENT","EYEWALL","PUPPETEER","DRAGON DESCENT","OVERRULE","SPHERE OF INFLUENCE","EYEWALL, PUPPETEER, DRAGON DESCENT, OVERRULE, SPHERE OF INFLUENCE","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"17","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","h1ghl4nd","805362792000536576","SHEN RAO","RANGED",FALSE,4,"NORMAL",-1,FALSE,"Platinum",4,39,"200-500",201,9,"Under 10",2,0,0,0,546,248,57,209,154,44,225,242,104,9,0,0,FALSE,117,1,757,0,0,0,-228,0,6.2912607,"60","Drop_45","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Legendary","RAZER SERPENT","EYEWALL","PUPPETEER","DRAGON DESCENT","OVERRULE","SPHERE OF INFLUENCE","EYEWALL, PUPPETEER, DRAGON DESCENT, OVERRULE, SPHERE OF INFLUENCE","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"18","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","h1ghl4nd","805362792000536576","SHEN RAO","RANGED",FALSE,4,"NORMAL",-1,FALSE,"Platinum",4,39,"200-500",201,9,"Under 10",3,1,1,0,394,365.1694,39,134.87354,72,40,125,138,72,5,0,0,FALSE,73,0,505,0,1,3,72,0,6.2912607,"60","Drop_45","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Legendary","RAZER SERPENT","EYEWALL","PUPPETEER","DRAGON DESCENT","OVERRULE","SPHERE OF INFLUENCE","EYEWALL, PUPPETEER, DRAGON DESCENT, OVERRULE, SPHERE OF INFLUENCE","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"19","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","h1ghl4nd","805362792000536576","SHEN RAO","RANGED",FALSE,4,"NORMAL",-1,FALSE,"Platinum",4,39,"200-500",201,9,"Under 10",4,0,1,0,458,412.8594,59,178,168,52,175,211,81,7,1,1,FALSE,95,0,685,0,0,0,81,0,6.2912607,"60","Drop_45","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Legendary","RAZER SERPENT","EYEWALL","PUPPETEER","DRAGON DESCENT","OVERRULE","SPHERE OF INFLUENCE","EYEWALL, PUPPETEER, DRAGON DESCENT, OVERRULE, SPHERE OF INFLUENCE","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"20","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","h1ghl4nd","805362792000536576","SHEN RAO","RANGED",FALSE,4,"NORMAL",-1,FALSE,"Platinum",4,39,"200-500",201,9,"Under 10",5,0,1,0,476,329.53546,18,110,81,26,275,283,77,7,0,1,FALSE,80,0,575,0,2,0,79,0,6.2912607,"60","Drop_45","Contender","Common","DEFAULT OUTFIT","Common","DEFAULT WEAPON","Common","DEFAULT POSE","Legendary","RAZER SERPENT","EYEWALL","PUPPETEER","DRAGON DESCENT","OVERRULE","SPHERE OF INFLUENCE","EYEWALL, PUPPETEER, DRAGON DESCENT, OVERRULE, SPHERE OF INFLUENCE","SHEN RAO, RAIGON, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"21","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Besmeleddin","946864543966048256","RAIGON","MELEE",FALSE,5,"NORMAL",-1,FALSE,"Platinum",5,95,"200-500",230,18,"10-50",1,0,0,0,402,595,89,296,81,86,125,152,58,6,0,0,FALSE,97,1,572,0,1,4,-91,0,3.8201404,"120","Christmas_19","Hero of Boulder Pass","Legendary","DEMONIC LAWBRINGER","Epic","IVORY CUTLASS","Rare","HERITAGE","Epic","ARMORED BLACK BEAR","ACROBATICS","ROYAL DESCENT","SEISMIC RETRIBUTION","AERIAL STRIKE","DRAGON MASTERY","ACROBATICS, ROYAL DESCENT, SEISMIC RETRIBUTION, AERIAL STRIKE, DRAGON MASTERY","RAIGON, SHEN RAO, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"22","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Besmeleddin","946864543966048256","RAIGON","MELEE",FALSE,5,"NORMAL",-1,FALSE,"Platinum",5,95,"200-500",230,18,"10-50",2,0,0,0,606,552.0683,170,424.142,64,117,200,258,96,9,0,0,FALSE,117,1,840,0,3,1,-228,0,3.8201404,"120","Christmas_19","Hero of Boulder Pass","Legendary","DEMONIC LAWBRINGER","Epic","IVORY CUTLASS","Rare","HERITAGE","Epic","ARMORED BLACK BEAR","ACROBATICS","ROYAL DESCENT","SEISMIC RETRIBUTION","AERIAL STRIKE","DRAGON MASTERY","ACROBATICS, ROYAL DESCENT, SEISMIC RETRIBUTION, AERIAL STRIKE, DRAGON MASTERY","RAIGON, SHEN RAO, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"23","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Besmeleddin","946864543966048256","RAIGON","MELEE",FALSE,5,"NORMAL",-1,FALSE,"Platinum",5,95,"200-500",230,18,"10-50",3,0,1,0,443,362.29453,82,122,86,79,100,165,59,4,0,0,FALSE,73,0,611,0,0,0,62,0,3.8201404,"120","Christmas_19","Hero of Boulder Pass","Legendary","DEMONIC LAWBRINGER","Epic","IVORY CUTLASS","Rare","HERITAGE","Epic","ARMORED BLACK BEAR","ACROBATICS","ROYAL DESCENT","SEISMIC RETRIBUTION","AERIAL STRIKE","DRAGON MASTERY","ACROBATICS, ROYAL DESCENT, SEISMIC RETRIBUTION, AERIAL STRIKE, DRAGON MASTERY","RAIGON, SHEN RAO, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"24","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Besmeleddin","946864543966048256","RAIGON","MELEE",FALSE,5,"NORMAL",-1,FALSE,"Platinum",5,95,"200-500",230,18,"10-50",4,0,1,0,580.1,489,79.85,223.85,70,58,200,235,57,5,0,1,FALSE,95,0,729.95,0,0,1,57,0,3.8201404,"120","Christmas_19","Hero of Boulder Pass","Legendary","DEMONIC LAWBRINGER","Epic","IVORY CUTLASS","Rare","HERITAGE","Epic","ARMORED BLACK BEAR","ACROBATICS","ROYAL DESCENT","SEISMIC RETRIBUTION","AERIAL STRIKE","DRAGON MASTERY","ACROBATICS, ROYAL DESCENT, SEISMIC RETRIBUTION, AERIAL STRIKE, DRAGON MASTERY","RAIGON, SHEN RAO, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
"25","26D095537A52458887A82D2A6DC14A56",67104,"2019-07-12","MOUNT ARAZ - NIGHT","LEAGUE3V3","RANKED","Solo Queue",1,14,"EU West",0,"PLAYER","Besmeleddin","946864543966048256","RAIGON","MELEE",FALSE,5,"NORMAL",-1,FALSE,"Platinum",5,95,"200-500",230,18,"10-50",5,0,1,0,556,543,117.45,221.45,113,72,125,202,64,5,0,1,FALSE,80,0,786.45,0,0,0,68,0,3.8201404,"120","Christmas_19","Hero of Boulder Pass","Legendary","DEMONIC LAWBRINGER","Epic","IVORY CUTLASS","Rare","HERITAGE","Epic","ARMORED BLACK BEAR","ACROBATICS","ROYAL DESCENT","SEISMIC RETRIBUTION","AERIAL STRIKE","DRAGON MASTERY","ACROBATICS, ROYAL DESCENT, SEISMIC RETRIBUTION, AERIAL STRIKE, DRAGON MASTERY","RAIGON, SHEN RAO, BLOSSOM","MELEE RANGED SUPPORT","ALYSIA, JAMILA, OLDUR","MELEE RANGED SUPPORT","Luxembourg",49.6116,6.1319,"Europe","EU West"
